id,customer_created_at,customer_country,customer_state,year_of_birth
ad81d324-bdf1-4b82-82f0-dbdcd9b3dcc0,2021-05-09 00:48:06+00:00,USA,FL,1999.0
e9021d8d-791e-43fb-9cad-a35db909edec,2021-05-09 18:46:43+00:00,USA,FL,1990.0
06baa17a-8358-44d5-a205-f31e9a361757,2021-05-09 16:46:53+00:00,USA,MA,1961.0
d9265c30-5868-4f57-90c4-45e265da6368,2021-04-30 09:25:17+00:00,USA,MI,1986.0
a0e0aeef-ec40-4865-aaaa-484fc916e968,2021-05-09 13:43:40+00:00,USA,CA,1986.0
25f57ee2-ff90-4d77-a8dc-013260d49e55,2021-05-09 09:56:56+00:00,USA,FL,1977.0
4caa82fa-21db-4bce-8d82-7de1859df8a6,2021-05-08 16:37:42+00:00,USA,LA,2000.0
2201720a-6766-46f8-b87e-b4db42fd997a,2021-04-24 16:09:54+00:00,USA,TX,1982.0
20e44a0f-706e-4722-ba81-069dbf66fbad,2021-05-08 23:10:02+00:00,USA,TX,1975.0
10591624-a648-4aa3-ba2e-096a1c5b9c67,2021-05-09 09:31:44+00:00,USA,GA,1980.0
17aca171-dd58-433f-b8bc-afcb1234db78,2021-05-09 02:15:17+00:00,USA,TN,1996.0
6aa0ddba-2fcb-49e1-af44-f4d5818bf69c,2021-05-09 14:59:58+00:00,USA,TN,2002.0
8fa5828b-2df0-4623-89c9-a9f39834a923,2021-05-09 10:33:45+00:00,USA,TX,2002.0
20a4ee8a-1ec5-4c51-9a98-d082731f83b0,2021-05-08 00:07:45+00:00,USA,CA,1961.0
289287f4-ce97-4344-831f-95b348a1ce69,2021-05-09 03:35:05+00:00,USA,TN,1991.0
ea3aab00-5eeb-4378-818f-fae8958f5a86,2021-05-09 03:52:10+00:00,USA,NJ,1978.0
ad8984c5-60a8-44f0-a735-ec44ef721363,2021-05-08 16:04:23+00:00,USA,CA,1984.0
7549a5a6-8d34-4529-aef7-7059308ee3b1,2021-05-06 18:26:29+00:00,GBR,,1988.0
60c8cbf9-d705-4b5b-8427-0c1b212e9c4b,2021-05-18 01:10:04+00:00,USA,TX,1986.0
0a9d0c83-8048-4392-ba12-7ce8d748d430,2021-05-16 12:53:16+00:00,USA,OH,1993.0
d7127a78-f5c5-4e60-ba05-9542ce80456b,2021-05-18 12:55:59+00:00,GBR,,1995.0
eb2c9a69-b300-401e-b24d-0844fd884d1f,2021-05-12 10:48:45+00:00,USA,CA,1991.0
4ce0dadd-de49-42bd-93ce-3aa192aa4a99,2021-05-18 00:25:56+00:00,USA,CA,1992.0
c035a98d-ad95-4290-8af4-b810b9ea76f7,2021-05-17 22:58:58+00:00,USA,CA,1984.0
f2b806e8-4572-487e-a2dc-d0473387fe22,2021-05-16 01:38:16+00:00,USA,AZ,1998.0
429cff62-cfb0-46aa-9ae5-2645d6ce14ce,2021-05-14 19:03:52+00:00,USA,IL,1986.0
9808eece-a091-4035-af66-fe1d10b04dce,2021-05-16 19:13:29+00:00,USA,CA,1981.0
f1bcb92b-25ec-438c-972c-945ad20bf93d,2021-05-18 03:36:01+00:00,USA,CA,1998.0
53f76203-6fa2-4c21-b104-1eed67c572ca,2021-05-18 15:45:18+00:00,USA,CA,1974.0
2630ee93-1a34-4290-96c6-852298579344,2021-05-01 00:36:26+00:00,USA,TX,1984.0
bf5b790b-f136-465d-80f5-361d41113586,2021-04-26 10:53:59+00:00,GBR,,1989.0
acae1291-4cc1-4e10-8a72-b27942abcd38,2021-05-18 21:18:40+00:00,CAN,ON,1978.0
302cc5b8-ffef-44ad-a32e-069550676590,2021-05-18 01:44:27+00:00,USA,CA,1951.0
0ef1b41f-13c3-42ef-a34f-32d4672f7790,2021-05-18 18:31:57+00:00,USA,OH,1993.0
6727c5d4-780a-46be-9399-9bcfade64cf9,2021-05-18 11:12:55+00:00,FRA,,1976.0
2645b93c-82bb-476c-9193-bad619ec75ac,2021-05-14 22:37:40+00:00,FRA,,1980.0
45275224-d37d-4568-8319-08fbc1619d7d,2021-05-18 08:28:40+00:00,FRA,,1966.0
85fc1222-356b-4619-81a8-cd15edb1db37,2021-05-13 08:40:09+00:00,GBR,,1968.0
e3e4284e-a50a-4e94-936c-a5a0de1698e1,2021-05-17 19:48:31+00:00,GBR,,1973.0
ea18487b-f115-4b28-8dd9-a987dd13031a,2021-04-21 10:07:05+00:00,GBR,,1989.0
1ac3d28d-7679-491e-b2d8-83fbc2edd553,2021-05-18 06:50:39+00:00,GBR,,1969.0
454367e1-533f-446a-ab5f-f876993ac5f0,2021-05-18 10:09:32+00:00,USA,GA,1974.0
8b6f29c7-2d97-4810-947a-bb7ab48424ad,2021-05-18 21:01:29+00:00,USA,IL,1991.0
1938b63c-b0b9-47b0-9d9e-4e1654606718,2021-05-14 01:58:40+00:00,USA,IN,1992.0
ade7c45b-7487-4d5d-87c7-51155cd03c7f,2021-05-18 19:12:13+00:00,USA,NC,1985.0
b9ce743a-4a40-4c61-bf3d-8d62b6e003ba,2021-05-18 19:54:33+00:00,USA,IL,1961.0
e7dc168f-b51a-4c64-8a56-6f685c52e792,2021-05-08 20:06:44+00:00,USA,OR,1989.0
92532373-692c-4c8b-a320-42d1e26396ca,2021-05-18 10:44:54+00:00,USA,UT,1998.0
f79bd657-4434-4c52-9e4f-a78c94fdc83c,2021-05-18 19:10:09+00:00,USA,FL,1988.0
e011af28-7ac7-472d-9afe-14ad3ff32b45,2021-05-18 08:47:23+00:00,USA,NJ,1999.0
e4e8259b-440e-45ea-8a39-263b066801b4,2021-05-18 16:22:18+00:00,USA,FL,1986.0
4000126f-6d1f-46de-b141-2d6d9cc85b7d,2021-05-16 01:32:50+00:00,USA,IN,1956.0
cf0900f0-779a-40bc-9148-54b84f49dc6a,2021-05-10 21:54:57+00:00,USA,MS,1996.0
8cbf5ba2-06cf-4411-8a3f-8ecdfb871f8c,2021-05-13 00:04:15+00:00,USA,WI,2001.0
95ae15cb-06f0-4cbe-b0fa-10ac73607aba,2021-05-10 13:20:55+00:00,USA,AL,2001.0
b63cf85e-9134-44cc-b45d-a2396cbf1e37,2021-05-18 04:27:16+00:00,USA,OH,2001.0
01bf6ae8-7292-41c1-8ca7-f24576c54a87,2021-05-17 19:45:06+00:00,USA,IA,1978.0
d6c818f8-ad9c-44c5-ba85-cf7ce482d095,2021-05-18 06:46:42+00:00,USA,OH,1972.0
6803c651-373f-461e-9ed4-bbe8ec4d2bb2,2021-05-18 20:22:55+00:00,USA,CA,2003.0
8079d857-a7c5-4027-bca7-1f9e87a556f2,2021-05-18 20:17:51+00:00,USA,FL,1975.0
cc9d67c0-227b-44f4-8096-0d4b9cbced5c,2021-05-18 03:00:02+00:00,USA,KY,1990.0
697dff38-9ebc-49eb-ab75-18d4b7400ea1,2021-05-18 19:34:18+00:00,USA,CT,1984.0
a3fedc77-5dc8-4f38-8d52-1ac229b5b307,2021-05-12 13:37:56+00:00,USA,GA,1992.0
a251c0ee-382a-4392-9186-3e012faab1d6,2021-05-13 20:26:34+00:00,USA,FL,1978.0
3ec6724b-7a22-4459-8697-9602f1304f7f,2021-05-18 04:09:36+00:00,USA,CA,1973.0
adcfc2d3-8910-4e9e-8c2c-414c87a8e735,2021-05-17 22:11:18+00:00,USA,MD,2000.0
00fe2a1b-16e4-4c49-a09f-882911aac181,2021-05-18 15:15:27+00:00,USA,CT,1997.0
1ed56bcd-6deb-4577-9c32-7eea1efb107b,2021-05-15 22:54:17+00:00,USA,FL,1985.0
7633f81c-068d-43cf-a3e3-0d854898aa2c,2021-04-24 00:50:23+00:00,USA,NJ,1994.0
8a682ea4-2330-4c31-9fe2-14e7ce12a09d,2021-05-18 11:03:34+00:00,USA,GA,1991.0
4832bba7-5be3-4cb4-a7ef-cadbd63c1b46,2021-05-16 22:46:17+00:00,USA,TX,1977.0
4c28b1b4-21ee-4072-8896-3b70ffcc9c40,2021-05-17 03:04:26+00:00,USA,NV,1983.0
9cd48eb1-0c62-457d-b411-2d1b84714a75,2021-05-18 14:22:35+00:00,USA,OH,1995.0
f450ece0-08c5-4eab-91cf-16e8c65a6064,2021-05-18 17:28:47+00:00,USA,IN,1991.0
5a396bb1-6381-4dc8-b178-1ba1d4569dda,2021-05-04 22:27:22+00:00,USA,MA,1977.0
b6b81f7e-ae97-401b-81e3-03b58121327b,2021-05-13 23:10:25+00:00,USA,CO,1991.0
48f94425-395b-45b3-8d5a-8d2343501a32,2021-05-18 18:35:43+00:00,USA,TX,1987.0
a3b73ff3-1843-4cf8-8791-96222f9869b4,2021-05-18 08:53:08+00:00,USA,NH,1982.0
c49f1628-818e-42e4-b01d-f78a66d37a01,2021-05-16 06:37:23+00:00,USA,FL,1986.0
5db87a56-b51a-494e-80cd-e7b8bd756678,2021-05-18 20:02:02+00:00,USA,GA,1999.0
de936921-eb5f-4f2f-9188-5fee54db5586,2021-05-14 12:09:53+00:00,USA,OH,2000.0
65cf67da-ebad-433f-b508-321151729513,2021-04-30 23:48:50+00:00,USA,GA,1990.0
3f1a2679-af60-4820-bbc7-818d736e1726,2021-04-30 14:55:28+00:00,USA,TX,1985.0
f0fc3b0c-59a4-4a95-8ff9-eee61234ef33,2021-05-08 14:44:33+00:00,USA,AL,1982.0
43856b4c-6254-4a98-8c40-282ef7647601,2021-05-21 01:02:40+00:00,CAN,ON,1995.0
bda1647d-cbaa-4c6c-a2a1-afafc8f7273b,2021-05-12 04:24:10+00:00,GBR,,2001.0
fe04749d-95a5-4e9f-8925-f22b59bb46ca,2021-05-11 00:46:47+00:00,USA,CA,1983.0
158ebdce-9eb9-43bc-9471-89e8e3aa171d,2021-05-21 03:31:56+00:00,USA,CO,1998.0
cc69cd26-3a79-458e-b1fc-d83daa6c30d5,2021-05-17 06:28:01+00:00,GBR,,2002.0
3c5f7e49-472f-4c55-881b-a443f4fb7cc4,2021-05-21 14:14:34+00:00,USA,TX,1981.0
6f031ef0-2b40-45c7-9086-8edcda16a8b5,2021-05-21 04:26:28+00:00,USA,CA,1984.0
dc5c66e2-6a8b-4207-b1f3-10254d287629,2021-05-21 12:27:49+00:00,USA,CO,1978.0
119ac99d-e71c-4e3b-939b-4f77474f0050,2021-05-10 16:54:07+00:00,USA,KY,2002.0
04ef1b98-bae4-4823-aaf3-967e143852a6,2021-05-09 14:53:02+00:00,GBR,,1982.0
f229b660-4e9c-4869-9e91-8a47569f002d,2021-05-13 15:00:05+00:00,USA,CA,1974.0
4991ca61-3874-445f-9e9a-09be8e4213f8,2021-05-21 03:10:40+00:00,USA,MI,1989.0
a055ddd0-e64a-45f9-8427-23d4d8956161,2021-05-20 22:33:37+00:00,USA,LA,1996.0
f0ad61e2-f519-441c-b9cc-4616880b7ab7,2021-05-20 21:23:10+00:00,USA,IL,1963.0
f0b13692-4210-4c98-b932-862cc652faba,2021-05-08 14:54:06+00:00,USA,FL,2001.0
67196139-f063-4092-884f-eaf3c302b249,2021-05-18 15:06:03+00:00,USA,CA,2003.0
1a7a8479-b517-4e78-b36b-1ec3d5a41c57,2021-04-21 10:10:50+00:00,USA,NJ,1991.0
7dd3a02c-9f6d-455c-aaa2-86b695cf2bbf,2021-05-21 07:05:04+00:00,FRA,,1979.0
a2789b34-96b6-4f1b-aa4c-9c05ecd07744,2021-05-21 08:35:13+00:00,USA,KY,1983.0
cb44c310-9837-4562-9080-e502d0de2485,2021-05-21 00:34:55+00:00,USA,TX,1996.0
3806b457-9a4d-449c-bb98-8fe46d4c5a70,2021-05-17 17:44:27+00:00,USA,MA,1970.0
9579d8bc-4a25-491d-98bc-bc1ff95ac8b8,2021-05-01 09:10:07+00:00,GBR,,1971.0
70717e31-8701-4b6b-8d85-e853eb51735e,2021-05-21 10:37:07+00:00,CAN,ON,1986.0
0d25e97c-f75a-4940-887e-66fc0565854b,2021-05-21 10:45:52+00:00,CAN,ON,1999.0
752b8a0e-0275-4c7a-a13c-a58312a3950c,2021-05-21 01:06:17+00:00,GBR,,1995.0
9f10a34a-6b8d-4099-bc27-d41ddcf203d5,2021-04-21 12:44:36+00:00,GBR,,1999.0
a4c158bd-5e64-480e-bcdf-24954e67e707,2021-05-21 21:26:02+00:00,USA,CA,1990.0
e4107b46-2617-4dff-afdc-75e12e2761a4,2021-05-19 16:59:14+00:00,CAN,BC,2001.0
85a9d801-2208-4207-964c-76bb1664b1db,2021-05-21 14:44:16+00:00,CAN,ON,1995.0
3dddb8a6-6f24-4273-a2c9-8b4f4159ef56,2021-05-01 04:45:29+00:00,CAN,AB,1976.0
aefe57e1-d83f-424f-977f-d00ba92dfd42,2021-04-27 14:44:00+00:00,CAN,ON,1948.0
1c59f1ba-f7c3-40cd-ac94-8564e71a2904,2021-05-04 05:10:00+00:00,CAN,ON,1991.0
e928f33b-b7a9-4a8a-b60a-9e85c883222e,2021-05-18 13:51:26+00:00,CAN,ON,1973.0
ae9be6d7-ebf6-43b5-9253-d48ea181b346,2021-05-14 12:28:58+00:00,CAN,NL,1987.0
728905f5-8a33-4d80-b9c6-14cf1d444375,2021-04-30 15:13:59+00:00,CAN,ON,1997.0
ce6d71bb-4595-475f-b2c7-bb3786c352ee,2021-05-21 17:25:46+00:00,CAN,AB,1977.0
7f0d7da3-605c-4ad3-a167-dcd6a12a6179,2021-05-11 11:01:30+00:00,FRA,,1985.0
71e4ab41-983a-4a8e-85e7-1287e0c85b71,2021-04-21 18:25:48+00:00,FRA,,1988.0
6f85b7bc-00d9-40df-a376-2e8a89e70782,2021-05-13 13:09:23+00:00,FRA,,1996.0
f85cd72d-3b69-4ee7-b164-0967aef7318c,2021-05-20 17:32:18+00:00,GBR,,1982.0
db239a5d-d21e-4459-bb00-b47d9e97b4cb,2021-05-21 10:42:58+00:00,GBR,,1992.0
7174cdbb-6ad2-47c7-b199-d9b81815f5ca,2021-05-13 04:25:07+00:00,GBR,,1989.0
83f33fb2-30cb-46c7-bce7-370c59b944d4,2021-05-07 17:01:33+00:00,GBR,,1976.0
28d34b43-0c6c-498c-8726-3adb211ded72,2021-05-06 12:19:22+00:00,GBR,,1990.0
8bf51599-9c20-4d9d-8f7f-7fa0cf69ae36,2021-05-21 13:51:16+00:00,GBR,,1954.0
b46ecc2a-5665-4934-9e11-323a4dcc75df,2021-05-07 16:11:20+00:00,GBR,,1965.0
a8a3f583-b4a8-44ad-9c22-16b6c938fc61,2021-05-21 06:11:56+00:00,GBR,,1980.0
43d6c6d7-3ac8-4553-82c2-c7d493e0cbba,2021-05-21 13:25:55+00:00,GBR,,1999.0
ecd81409-a0c6-4f67-a31f-72e76dc7a149,2021-04-26 10:47:48+00:00,GBR,,1991.0
a2ae0661-10f7-4b76-9550-d5ff670177c0,2021-05-21 10:45:51+00:00,GBR,,1981.0
e3d64c7d-e320-4070-9f4d-ceef54581061,2021-05-20 06:46:31+00:00,GBR,,1993.0
141d51d9-3a47-479e-8897-ac0418610387,2021-05-21 11:26:56+00:00,USA,VA,1985.0
ee757e1f-3edb-4169-9ba5-a7bc7aa7d7ab,2021-05-21 18:06:02+00:00,USA,CA,1981.0
76e64606-c4c2-417a-92e2-dccc78c2a48e,2021-05-21 15:47:28+00:00,USA,PA,1998.0
904e67e1-ba30-4448-b1c5-056456f71cc0,2021-05-21 11:32:06+00:00,USA,FL,1999.0
d4026771-b048-4e67-9a3e-e36d57e656b9,2021-05-15 18:13:01+00:00,USA,MO,1992.0
642104b1-d3a5-4d62-9bd1-dedf8e652370,2021-05-21 04:55:03+00:00,USA,CA,1998.0
418dd1c3-44a0-4b7f-aa93-2fccb70d5413,2021-05-17 10:43:25+00:00,USA,ME,1992.0
24f1aa46-e2d6-4761-a5bb-807fdc794dcc,2021-05-13 18:26:04+00:00,USA,PA,1978.0
66fc6767-ab1c-4337-bdec-85dd736e788c,2021-05-21 15:11:07+00:00,USA,NJ,2002.0
8054deb0-57b7-4d1a-b2e2-232793a7660c,2021-05-21 12:15:04+00:00,USA,TX,1989.0
3d903bbf-6344-4a67-86df-64c0a4a32a30,2021-05-21 19:28:07+00:00,USA,CO,1991.0
22b89220-ae17-4751-8e8e-0e91efa1faf9,2021-05-15 21:10:59+00:00,USA,MI,1999.0
a3e2d75a-792f-4ed3-a5c5-0c182115f7d9,2021-05-20 11:39:26+00:00,USA,IL,2000.0
9601017b-29ed-4978-b84f-72f137959e7b,2021-05-20 20:50:33+00:00,USA,KS,2000.0
29aca44a-a8ad-4c86-a66f-761ce8bad3b5,2021-05-20 06:35:26+00:00,USA,NV,1997.0
3efcea0e-560b-4496-b817-33acefe69b18,2021-04-27 07:09:26+00:00,USA,CA,1982.0
161d5c79-3f0b-4d71-8d17-aacb25af211a,2021-05-21 17:45:53+00:00,USA,OR,1989.0
b724f5b9-d5a0-424f-bcec-d8c04cff34bf,2021-05-21 10:54:04+00:00,USA,PA,1985.0
5c3d8112-1a2a-4790-8e00-134326380cdc,2021-05-21 12:19:25+00:00,USA,NJ,2000.0
2f0547db-83d6-4ba5-880c-8b37140849fa,2021-05-20 22:38:08+00:00,USA,CO,1971.0
51375f2f-5cf8-4cf1-85c8-300a251129b6,2021-05-21 19:24:53+00:00,USA,CA,1987.0
5f0a1895-4a0e-4230-b6f7-8b4f3e517225,2021-05-16 12:45:36+00:00,USA,FL,1986.0
b13f7cee-b51e-47ad-9cb6-3cd7743e992c,2021-05-18 12:52:20+00:00,USA,GA,1980.0
ddec3ec9-1efa-480a-a451-398bd36d8e4a,2021-05-19 16:29:46+00:00,USA,FL,1993.0
1fe417ee-872d-4763-9f57-35282338418d,2021-05-20 08:12:10+00:00,USA,FL,1972.0
8f781780-bf5c-41eb-b639-e8e5a159ae4f,2021-05-21 13:46:31+00:00,USA,KY,1978.0
1284621d-28d0-45e0-bb36-4bf3e91fa590,2021-05-18 19:11:09+00:00,USA,TN,1996.0
33a798a6-d2c3-4416-9df3-a22e21e5d4ca,2021-05-12 20:38:50+00:00,USA,GA,1987.0
2bde85d2-172a-448d-b3e1-54f8ae50a0a9,2021-05-21 11:55:16+00:00,USA,IA,1981.0
0b7c0b48-646a-4126-ad80-82bff663b220,2021-05-21 18:32:24+00:00,USA,TX,1974.0
98614001-474b-4a9d-b22c-1ed43a2101e7,2021-05-08 22:27:22+00:00,USA,NJ,1943.0
346b03bd-9c72-46e1-b1f8-1c55c7b522cd,2021-05-21 14:47:51+00:00,USA,CA,1990.0
298ef54f-32c1-4477-8a68-6b2218a3e12b,2021-05-21 09:46:12+00:00,USA,MD,1987.0
636bd726-9a0f-45ab-b457-43e55342895d,2021-05-15 23:14:27+00:00,USA,AL,1995.0
0f6f94aa-829d-453f-9d96-ad11f760ddb6,2021-05-15 23:38:36+00:00,USA,FL,1993.0
b9cb4c93-16a3-43b4-9098-f08ffada1f3f,2021-05-19 20:24:17+00:00,USA,FL,1996.0
1fd4fdce-61f0-4246-b0d0-0df143396160,2021-05-21 12:11:52+00:00,USA,FL,1992.0
8accf77d-fae0-4271-91fc-c8b39f3b012c,2021-05-20 14:20:07+00:00,USA,KS,1992.0
620cb134-2fa0-4408-b05a-a6d5c27583b2,2021-05-19 19:26:09+00:00,USA,PA,1988.0
2f529d61-fbb1-46a3-bb3f-810c9afc6d0a,2021-05-20 23:13:50+00:00,USA,NJ,1969.0
75d555d0-86e4-4a60-8cd2-f82772b3acc8,2021-05-09 22:54:12+00:00,USA,FL,2003.0
d19ba01c-23f4-4f0d-acd8-19b8e422583d,2021-05-21 20:07:48+00:00,USA,GA,1998.0
f0ecf7c5-3cbb-4e47-9f84-218ce574d266,2021-05-21 00:30:51+00:00,USA,MS,1943.0
f8cdd807-916d-4f6d-beb0-5e47120c366e,2021-05-13 13:21:06+00:00,USA,AR,1997.0
75b30780-92b3-4cd1-9d67-05d8e7a5bcfc,2021-05-14 19:53:05+00:00,USA,PR,1996.0
e8f0f91c-4de1-4e58-8f9d-e559e2a24326,2021-04-22 20:37:21+00:00,USA,TX,1972.0
5346975a-7f06-4b0d-be16-336d492f3128,2021-05-16 00:58:11+00:00,USA,UT,1999.0
21f8addc-f867-4664-a7a5-ce3f699cc2d7,2021-05-12 10:34:23+00:00,USA,FL,1983.0
1ddb86a4-f5d4-47db-9d8d-66bb36f706a6,2021-05-14 21:14:58+00:00,USA,IL,1981.0
2724db77-767f-4c61-8a83-fc73e40e53d1,2021-05-03 18:58:32+00:00,USA,MD,2002.0
da45e40b-0b72-4cac-a9df-a904d8b794e1,2021-05-21 21:22:36+00:00,USA,CA,2002.0
88dc3c6b-2067-47e5-aa9e-074545b18977,2021-05-20 22:13:01+00:00,USA,MD,1966.0
d8e73b77-32e2-4caa-9295-3356a1a97fac,2021-04-26 07:44:17+00:00,USA,NV,1998.0
9ce06b58-d457-4767-92e1-22a6df26f8f7,2021-05-06 01:40:10+00:00,USA,OH,1991.0
b15d57f7-fa1e-494d-8959-8e635d6c40c2,2021-05-21 12:36:52+00:00,USA,PA,1961.0
f2c7b470-47d8-42b5-90ae-5e52f3933499,2021-05-21 01:53:53+00:00,USA,TN,1990.0
0ac6fd61-0714-4ca7-930a-e73bca22f5cd,2021-05-11 13:16:15+00:00,USA,CA,1984.0
cfcb434f-b2e5-475c-b096-305b8aa68014,2021-05-21 18:06:59+00:00,USA,NJ,1988.0
42abd9b5-d2f7-49a9-a4d3-5c7aaacbc10b,2021-05-16 11:49:36+00:00,USA,FL,1992.0
291d5cef-6cc6-47f1-8d11-68156f440d86,2021-05-16 21:23:47+00:00,USA,CA,2002.0
355bdc65-7c16-4135-95e2-25323d8d3e89,2021-05-21 11:10:53+00:00,USA,AR,1999.0
bc0aa9d5-aebc-4741-935d-db1e0976955b,2021-05-14 13:34:35+00:00,USA,MI,1974.0
780eb42a-07f4-457d-bba3-995715c7550e,2021-05-15 02:00:29+00:00,USA,CA,1995.0
fc836c00-9bdf-4cec-a73e-ec29e209deb8,2021-05-21 18:34:26+00:00,USA,OH,1999.0
2bc24fe7-34d2-4ed3-973e-63031f0dcedb,2021-05-21 13:15:56+00:00,USA,TX,1985.0
2cdc09c3-ac79-4b89-a455-66eda7ae1258,2021-05-20 21:28:49+00:00,USA,FL,1984.0
86cbb0d3-cfd7-4fa3-8d67-7e029669823f,2021-05-21 03:36:46+00:00,USA,CA,1989.0
eb320dd3-21d7-4d9a-bd63-55e99a34cc26,2021-05-20 22:19:55+00:00,USA,UT,1981.0
46065345-7594-4b4a-aa13-4c9f67069941,2021-05-19 00:49:47+00:00,USA,CO,1992.0
ecff56bd-6ddf-48b2-a002-c79d4919fc61,2021-05-21 09:17:34+00:00,USA,TN,1996.0
6014da0f-55cf-4888-abdf-17c983fff240,2021-05-21 16:15:15+00:00,USA,PR,1988.0
bea0cbde-5d3a-4568-bc21-1260475c884d,2021-05-19 22:05:45+00:00,USA,LA,1976.0
423c6f8d-d17c-44d3-89e1-dc4a8128b10b,2021-05-21 03:38:58+00:00,USA,CO,1972.0
c5048977-1b09-4975-97ac-022355b0dd7b,2021-05-21 01:37:59+00:00,USA,CA,1985.0
0570b0f9-02c4-4f9f-bc0e-88bfe2a1e4d9,2021-05-09 20:47:59+00:00,USA,NM,1973.0
c036193e-2f98-46c8-9e60-10ac60238a3a,2021-05-17 23:29:10+00:00,USA,OH,2000.0
21abc415-5700-4be5-baf7-739ca4dd0759,2021-05-13 16:47:41+00:00,USA,PR,2003.0
e4651564-12f7-467d-99ab-f543776d1aec,2021-05-21 17:44:28+00:00,USA,FL,1970.0
b9978c00-6ed2-4752-ac42-7496c7cfe475,2021-05-21 17:41:32+00:00,USA,GA,1975.0
19b799dd-44d6-4325-bd18-abded144bc48,2021-05-05 09:08:10+00:00,USA,NC,1990.0
421e9f28-03c1-4030-b85f-dfa65e528292,2021-05-08 03:37:59+00:00,USA,NC,1997.0
99319e07-6181-4c35-9b27-fcfd54591107,2021-05-21 12:21:55+00:00,USA,FL,1991.0
bba6b72d-f844-4b51-8c82-ade9e9985626,2021-04-28 20:33:22+00:00,USA,GA,1988.0
05959b76-556e-417f-91e1-46d21ba487b4,2021-05-15 19:07:48+00:00,USA,VA,1991.0
f6a052fb-210d-40a6-841e-96e184cad196,2021-04-28 23:55:22+00:00,USA,VA,1981.0
526a283d-0c34-49a1-b072-7c893aabc161,2021-05-21 12:09:07+00:00,USA,SC,1975.0
f6d8c626-570f-4f12-b224-24cda101fbd4,2021-04-29 22:46:12+00:00,ESP,,1987.0
ab37589d-6fd3-443f-bfa1-230f6d2498f3,2021-04-22 14:37:35+00:00,FRA,,1971.0
1a1b87e2-aee6-43c6-a983-894352aeba8e,2021-04-25 19:15:15+00:00,GBR,,1972.0
c2caac06-b3c5-48c2-b073-d1bb1b65bf98,2021-05-05 11:12:10+00:00,GBR,,1985.0
ac656e5a-f40d-46fb-82bd-452f6714b14e,2021-04-25 06:07:27+00:00,USA,WA,1993.0
f8b2369d-5087-4ed2-a119-90ddec032af1,2021-04-22 16:52:32+00:00,GBR,,1975.0
061e5f7a-abcb-4d41-a0c2-744c52cab891,2021-04-26 05:24:20+00:00,GBR,,1996.0
94ccb18a-e767-4108-b2cf-298953d11d45,2021-05-04 01:03:47+00:00,USA,FL,1978.0
78c14985-47ac-41d1-809f-b495f58f6896,2021-05-05 12:15:46+00:00,USA,VA,2003.0
02974a07-9a7c-4aca-a934-edc0c7ac354d,2021-05-05 15:10:09+00:00,USA,KY,1977.0
b37c89c9-a247-48f6-8190-3c9a7d5cf020,2021-04-22 18:18:04+00:00,USA,NJ,1996.0
dc6abc97-eb99-4ede-ae46-92aa6882cccc,2021-05-05 13:19:27+00:00,USA,LA,1994.0
6fb25a85-03f1-4ba8-af7f-d1a0464c3723,2021-05-04 10:58:13+00:00,USA,UT,1986.0
ae423b00-e09b-41c0-8298-2c2c54fe1ed8,2021-04-21 12:00:24+00:00,USA,NJ,1970.0
f1c41d9c-b473-446f-961d-696a0a67ccb3,2021-04-21 23:36:53+00:00,USA,PA,1993.0
826024e4-a1d5-49b0-bca9-6d1063a119c6,2021-05-04 23:40:37+00:00,USA,WA,1964.0
bfef2794-ad3a-4466-a6f3-d2643400bf2d,2021-05-04 23:41:27+00:00,USA,AL,1985.0
8b1d88b4-00c8-44df-a270-cc33b9cfdacb,2021-04-25 01:44:33+00:00,USA,TX,1985.0
dcaa666d-4836-4106-b5cf-90be652559aa,2021-05-05 20:22:09+00:00,USA,AZ,1963.0
3de3a4fc-884d-4e80-959d-4b527a901988,2021-05-05 15:39:30+00:00,USA,MA,2002.0
c62dbf22-32be-4e7d-a70b-c2662a32dd05,2021-05-05 21:28:14+00:00,USA,TN,1989.0
a6b69b9e-1110-4666-99d3-b8bc42439d8d,2021-05-05 13:55:59+00:00,USA,KY,1992.0
636db50b-e3d5-427e-a92c-2c6011e32edd,2021-05-04 13:21:58+00:00,USA,AZ,1988.0
6b779fda-caf7-43b9-9f8f-81c044748739,2021-05-05 18:52:34+00:00,USA,DE,1996.0
607b7e6f-a653-4ea5-8983-9e173a4bcb67,2021-05-04 19:34:06+00:00,USA,FL,1971.0
c8211852-b8e7-4558-b850-3713594a8b1f,2021-05-05 14:26:37+00:00,USA,CA,1987.0
a2b29108-0741-4e16-8cb7-946f407b43fa,2021-05-04 05:53:50+00:00,CAN,ON,1997.0
d66bd76e-82e8-4dae-bd27-5b6b191b4dbf,2021-05-04 10:08:28+00:00,USA,CT,1999.0
56666abc-f1c3-4451-a743-f770018cbcd3,2021-04-22 11:16:38+00:00,USA,LA,1989.0
57dec447-b52d-45d6-98c2-abfeada84c06,2021-04-28 11:25:00+00:00,USA,MA,1996.0
c9da36fb-ac63-4423-8e12-fc9483472603,2021-04-22 14:13:01+00:00,USA,TX,2000.0
19601935-5f8e-42cb-8eda-56d928338409,2021-05-05 10:35:24+00:00,USA,GA,1994.0
eca22f88-6fc3-4a0e-8aad-ce2606a9cae4,2021-05-05 14:21:55+00:00,USA,MI,1982.0
